,pl_name,pl_orbper_yrs,st_mass_x,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,st_teff,st_rad,ra,dec,sy_dist,spec_type,st_rad_m,st_lum,st_lum_sol,r_0,r_1,hab_zone
2254,Kepler-1617 b,0.07523284721619243,1.0914285714285712,1,1,27.478797445714285,0.182725,,,6047.285,1.3087499999999999,287.9371747,46.41847810000001,898.3099999999997,F,910497374.9999999,7.89988453786596e+26,2.063710694322351,1.973269815020835,1.3697082284932574,0
2255,Kepler-1618 b,0.016723534440207296,1.2957142857142858,1,1,6.1082709542857145,0.07082500000000001,,,6591.115,1.5524999999999998,295.17536190000004,45.93085939999999,1229.25,F,1080074249.9999998,1.568788444443242e+27,4.098193428535115,2.7807266013037544,1.9301892108229641,0
2256,Kepler-1619 b,0.0646747529754571,0.9928571428571428,1,1,23.62245352428571,0.16005,,,5938.1900000000005,1.2262499999999998,285.703595,44.4221528,734.8500000000001,G,853102124.9999999,6.448222361022477e+26,1.6844886000581183,1.782773226596178,1.2374785948775466,0
2257,Kepler-162 b,0.01894549116130504,0.95625,1,2,6.919840646666666,0.0685,,,5835.9,1.0509999999999997,297.27891150000005,43.72396930000001,855.6409999999998,G,731180699.9999998,4.4187802624888726e+26,1.1543313120399354,1.4757993114317813,1.024398409728601,0
2258,Kepler-162 c,0.05324128338945928,0.9644444444444444,1,2,19.446378758,0.13633333333333333,,,5827.454545454545,1.0654545454545454,297.27891150000005,43.723969300000014,855.6409999999997,G,741236727.2727273,4.514930184800082e+26,1.179448846603992,1.4917691450997648,1.035483570215118,0
2259,Kepler-1620 b,0.2791283958590007,1.054,1,1,101.9516465875,0.4322,,,6199.4,1.0859999999999999,297.2709026,46.9284743,895.0689999999997,F,755530199.9999999,6.007916578324073e+26,1.5694661907847631,1.7208303123041608,1.1944820828157978,0
2260,Kepler-1621 b,0.2526049056810404,1.2162499999999998,1,1,92.2639418,0.42505000000000004,,,6269.222222222223,1.2944444444444445,297.5885341,43.84119370000001,1631.66,F,900545000.0,8.926621008060571e+26,2.3319281630252275,2.097585387663197,1.4559995513939206,0
2261,Kepler-1622 b,0.02960125815195072,1.1985714285714286,1,1,10.81185954,0.1003,,,6331.3724999999995,1.2724999999999997,297.3288329,47.815459000000004,796.477,F,885278249.9999998,8.973722833908843e+26,2.344232715232195,2.1031121213044552,1.4598358298833078,0
2262,Kepler-1623 b,0.011940530900557347,1.0157142857142856,1,1,4.361278911428571,0.052925,,,5677.125,0.9249999999999999,294.082697,39.556065499999995,837.481,G,643522500.0,3.0652288159672143e+26,0.8007389801377258,1.2291575425513213,0.8531966522425721,0
2263,Kepler-1624 b,0.009008367689449497,0.4214285714285714,1,1,3.2903062985714286,0.02676666666666667,,,3467.875,0.4449999999999999,292.5798564,37.376261600000014,258.97900000000004,M,309586499.99999994,9.877325568396456e+24,0.02580283586310464,0.22064586098117037,0.15315718563591232,0
2264,Kepler-1625 b,0.7867984613278577,0.94,1,1,287.37813800000004,0.8322666666666666,,,5561.0,1.4271428571428568,295.429322,39.8865068,2310.11,G,992863285.7142855,6.717568196869424e+26,1.7548506261414376,1.8196260377473157,1.263059282471599,0
2265,Kepler-1626 b,0.011333619005247549,1.3183333333333331,1,1,4.139604341666667,0.0535,,,6620.285714285715,1.41,296.50043839999995,40.721206900000006,1368.83,F,980937000.0,1.3170757819261367e+27,3.4406368388875044,2.5478947428303353,1.7685733436066238,0
2266,Kepler-1627 b,0.0197202552452658,0.815,1,1,7.202823228333334,0.0643,,,5452.202857142857,0.7685714285714285,284.0566675,41.5767277,317.43699999999995,G,534695142.8571428,1.800205576790866e+26,0.47027313918256686,0.9419701745694647,0.6538509276742791,0
2267,Kepler-1628 b,0.20911125211042667,0.58,1,1,76.37788483333334,0.29546666666666666,,,3836.75,0.57,281.6336936,43.4115547,,K,396548999.99999994,2.428115413659589e+25,0.06343039220636335,0.3459479517138744,0.24013328156437574,1
2268,Kepler-1629 b,0.010611769828884326,1.028,1,1,3.87594893,0.0492,,,5745.833333333333,0.9216666666666665,280.2066276,43.7743281,336.09,G,641203499.9999999,3.1931951947886925e+26,0.8341680237170043,1.2545524825775594,0.8708240735162632,0
2269,Kepler-163 b,0.021385413537151118,0.9624999999999999,1,2,7.811022294444445,0.07653333333333334,,,5613.9800000000005,0.9350000000000002,295.0027458,46.9873389,689.8140000000001,G,650479500.0000001,2.9948306801686e+26,0.7823486625309822,1.214960720330188,0.8433421943946285,0
2270,Kepler-163 c,0.05844587094592745,0.9599999999999999,1,2,21.347354363,0.14955000000000002,,,5595.518181818182,0.9381818181818183,295.0027458,46.987338900000005,689.8140000000002,G,652693090.909091,2.975780384136023e+26,0.777372096169285,1.2110903368836656,0.8406556403239325,0
2271,Kepler-1630 b,1.3962967885010267,0.7124999999999999,1,1,509.99740199999997,1.1218,,,4874.75,0.7175,297.5083004,43.711054299999994,331.213,K,499164750.0,1.002579476321053e+26,0.2619068642426993,0.7029679187541533,0.4879519948842763,0
2272,Kepler-1631 b,0.011211879797399044,1.0260000000000002,1,1,4.0951390960000005,0.0511,,,5779.166666666667,0.995,294.63257810000005,43.8076687,1305.99,G,692221500.0,3.808663871695096e+26,0.9949487648106311,1.3701320448764847,0.9510514587027211,0
2273,Kepler-1632 b,0.9819096618754278,0.9440000000000002,1,1,358.64250400000003,0.9484666666666667,,,6066.611666666667,1.1833333333333333,294.4948769,43.9135575,716.7600000000001,F,823245000.0,6.541307839535407e+26,1.7088056007145787,1.795595029727534,1.2463786090162383,0
2274,Kepler-1633 b,0.41313957958345554,1.252857142857143,1,1,150.89923144285714,0.5563,,,6153.52,1.93875,288.5151733,44.92325449999999,1114.91,F,1348788375.0,1.8586760157997062e+27,4.855475485370183,3.0267597362028025,2.1009684964472464,0
2275,Kepler-1634 b,1.026357280219028,1.024,1,1,374.8769966,1.0525,,,5548.0233333333335,1.1049999999999998,294.0433990000001,45.1398201,617.339,G,768748499.9999999,3.989727912170053e+26,1.0422486708908185,1.4023219766548236,0.9733954960440929,1
2276,Kepler-1635 b,1.2857601697467487,0.858,1,1,469.623902,1.1138666666666668,,,5373.0,0.8200000000000002,285.3490542,45.556176799999996,1069.45,G,570474000.0000001,1.932683212784196e+26,0.5048806720961849,0.9760148778020317,0.6774824198297325,0
2277,Kepler-1636 b,1.1649010967830251,1.0779999999999998,1,1,425.48012559999995,1.1546,,,5845.585,1.1283333333333332,294.0575681,46.4409844,1947.5400000000002,G,784981499.9999999,5.1268706882890445e+26,1.3393079123012133,1.5896528114483632,1.103427681158379,1
2278,Kepler-1637 b,0.01672730784850559,0.825,1,1,6.109649191666667,0.05960000000000001,,,5965.25,1.0125,282.2368006,48.1542016,567.187,G,704396250.0,4.476826553468286e+26,1.1694949199237947,1.4854609347052725,1.0311048442960213,0
2279,Kepler-1638 b,0.7100295901779602,1.0012500000000002,1,1,259.3383078125,0.78415,,,5737.888888888889,1.4722222222222223,295.48232989999997,48.5244695,1525.5200000000002,G,1024225000.0000001,8.102534361606011e+26,2.1166495197507866,1.9984189598661306,1.3871650356526,0
2280,Kepler-1639 b,0.02704645767478244,1.14,1,1,9.878718665714286,0.09333333333333334,,,6327.75,1.0912499999999998,283.068651,48.80212089999999,1031.3099999999997,F,759182624.9999999,6.584326689328863e+26,1.7200435447567564,1.8014897109854202,1.2504702914419317,0
